,title,description,school,local,pubDate,link
208,"우려가 현실로 늘봄학교, 인력·공간부족 여전","교육청이 땜질식 정책을 낼 게 아니라 전담기구를 만들어 구체적인 인력 충원 구상을 밝혀야 한다고 강조했다. 이런 가운데, 전국교직원노동조합 경기지부(전교조)는 최근 10일간 늘봄학교 시범운영 학교 80개교 교사... ",초등학교,전국,"Wed, 29 Mar 2023",http://www.kyeongin.com/main/view.php?key=20230329010005720
209,초등학생 사교육비 13.4% 폭증…교육부 돌봄 부담 때문(종합),"초등학교는 있다며 (학부모가) 돌봐 줄 수 있다면 (사교육 업체에) 가겠다고 보는 거고, 돌봄 정책에... 교육부와 통계청은 지난해 3~5월과 7~9월 기준 전국 초·중·고 약 3000개 학교의 학생 약 7만4000명을... ",초등학교,전국,"Tue, 07 Mar 2023",http://www.newsis.com/view/?id=NISX20230307_0002217033&cID=10205&pID=10200
210,학생과 주민 함께 쓰는 학교복합시설…1.8조 투입해 전국 도입,"정부가 학교 안에 학생과 지역주민이 함께 사용할 교육·문화·체육 시설을 만드는 정책을 본격적으로... 경기도의 A초등학교는 다음 달부터 학교 건물과 운동장 지하에 설치한 수영장과 헬스장, 지하주차장의 운영을... ",초등학교,전국,"Fri, 17 Mar 2023",https://www.joongang.co.kr/article/25148005
211,"정부, 청소년 도박중독 점검…초등 1학년 스마트폰중독도 조사",com] 정부가 올해부터 청소년 스마트폰중독 조사에 초등학교 1학년생을 포함한다. 중학교 1학년과 고등학교 1학년생을 대상으론 도박문제도 함께 진단한다. 여성가족부는 전국 학령전환기 청소년 156만여명을 대상으로... ,초등학교,전국,"Tue, 28 Mar 2023",https://www.ajunews.com/view/20230328145311169
212,[서정순의 양성평등정책 속으로] 아픈 아이 돌보고 아동식당 만든 돌봄 도시...,돌봄 정책을 시행하고 있다. 맞벌이 부부에게 가장 큰 걱정거리인 밥상돌봄을 위한 상설 아동식당도 전국 최초의 사례이다. 융합형 아이휴센터 3곳에서 초등학교 전 학년을 대상으로 평일 저녁과 방학 중식을 제공한다.... ,초등학교,전국,"Fri, 17 Mar 2023",http://www.womennews.co.kr/news/articleView.html?idxno=233953
213,"줄넘기·자전거, 집에서 가르쳐도 되는데...초등학생 예체능 사교육비 47% 뛴...","작년 초등학생 1인당 사교육비 13% 늘 때 예체능 47% 증가 2004년 도입 ‘줄넘기 인증제’ 전국 확대, 이젠 수행평가도 맞벌이 부부 증가·코로나 교육 결손에 ‘돌봄 외주화’ 김모(42)씨는 최근 초등학교 2학년 자녀를... ",초등학교,전국,"Tue, 21 Mar 2023",https://biz.chosun.com/topics/topics_social/2023/03/21/KUO53GCI6RAE5EEO5OOJBC4YL4/?utm_source=naver&utm_medium=original&utm_campaign=biz
214,"늘봄학교, 교실만 있고 돌봐줄 사람은 없다? [정책 바로보기]","3월부터 전국 초등학교 214곳이 시범 운영에 돌입했는데요. 시범운영한 지 어느덧 한 달이 되어가는데 준비 상황 어떤지 확인해보죠. 교육부 방과후돌봄정책과 이솔잎 사무관과 자세한 내용, 얘기 나눠보겠습니다. 사무관님... ",초등학교,전국,"Wed, 29 Mar 2023",https://www.ktv.go.kr/content/view?content_id=673244
215,저출산인데 초등 돌봄교실도 부족…“맞벌인데 경력단절해야 하나”,"전국적으로 초등학교 돌봄교실에 아이를 맡기지 못하고 탈락하는 사례가 속출하면서, 어머니들이 다니는... 교육청에서 저출산 해결을 위해 현실적인 정책을 펼쳤으면 좋겠다”(대전시교육청)는 저출산과 관련한 민원도... ",초등학교,전국,"Fri, 17 Mar 2023",https://biz.chosun.com/topics/topics_social/2023/03/17/RF6KVOHNGBBQ5NFHJUYT7M5B7E/?utm_source=naver&utm_medium=original&utm_campaign=biz
216,"방과후학교 업체위탁, 충남이 가장 많아","지역으로 전국 평균 약 20.2%의 두 배 반이 넘는 54% 이상의 초등학교들이 업체위탁으로 수업을 하고 있다며... 학교들은 무관심하며 교육청은 이렇다 할 대책을 내놓지 않고, 사실상 업체위탁을 부추기고 장려하는 정책들을... ",초등학교,전국,"Sun, 26 Mar 2023",http://www.ggilbo.com/news/articleView.html?idxno=966452
217,초등학교 의대반까지 나왔다..사교육비 작년 26조원 사상최대,"규제, 양질의 초등 돌봄 정책 마련 등을 요구했는데 이번 교육부의 종합 대책에 담길지는 미지수다. 한편 조사 대상 사교육비는 초·중·고교생이 학교 정규교육과정 외에 사적 수요에 따라 개인적으로... ",초등학교,전국,"Wed, 08 Mar 2023",http://www.fnnews.com/news/202303080621565629
218,[경기교육소식] 3단계 Wee프로젝트 운영·교육 데이터 기반 지역자원 정보시...,및 학교도서관 현황 ▲초등돌봄 현황 등 부서 과제 5종의 지역자원 정보를 제공하고 있다. 도교육청은 향후 정보제공 항목을 확대해 정책담당자들이 데이터 기반 경기교육 정책 수립에 지역자원 정보를 다양하게... ,초등학교,전국,"Thu, 30 Mar 2023",http://www.newsworks.co.kr/news/articleView.html?idxno=710155
